OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLD_DEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Length
1348,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,LPUR,0,0,0,0,65,EM,,,,,,,,,,,,,,,,0.155263507
1349,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.802818535
1350,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.174274678
1351,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.083295579
1352,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.245717337
1353,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.154248715
1354,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.172528731
1355,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.176204233
1356,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.105830416
1357,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.101611645
1358,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.109545575
1359,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.250885526
1360,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.298084001
1361,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.358136071
1362,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,65,EM,,,,,,,,,,,,,,,,0.074375875
1363,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,POSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,0.185443744
1364,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.082365679
1365,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PHSP,0,0,-1,0,40,MD,,,,,,,,,,,,,,,,0.040025809
1366,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,ACUR,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.076898196
1367,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,POSP,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.15006186
1368,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.118478061
1369,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,40,EM,,,,,,,FUG,35,,,,,,,,0.235921148
1370,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,POSP,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.158884725
1371,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,POSP,0,0,-1,0,40,MD,,,,,,,,,,,,,,,,0.031512164
1372,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.533245503
1373,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LEPT,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.014988802
1374,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,GEDW,0,0,0,0,5,MD,,,,,,,,,,,,,,,,0.053806724
1375,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.06901397
1376,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.234600426
1377,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.645535584
1378,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.086421231
1379,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.052952314
1380,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,60,EM,,,,,,,,,,,,,,,,1.251854364
1381,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,0.256617256
1382,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LEPT,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.046656226
1383,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.048717113
1384,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.045892185
1385,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.128144185
1386,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.074263863
1387,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.056849776
1388,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.047092032
1389,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.058214575
1390,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PSSP,0,0,-1,0,0,MD,,,,,,,,,,,,,,,,0.018359178
1391,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,UNKN,0,-1,0,0,60,MD,,,,,,,,,,,,,,,,0.04789444
1392,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,PHSP,0,0,-1,0,30,EM,,,,,,,,,,,,,,,,0.042963635
1393,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,FASP,0,0,-1,0,30,MD,,,,,,,,,,,,,,,,0.019885331
1394,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,1.188642954
1395,NBO,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.338631809
1396,NBO,2022,RA2201,TIN-830,A,0,2.5,1,0,GEDW,0,0,0,0,70,MD,,,,,,,,,,,,,,,,0.049872305
