"OID_","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","FRAGMENT","JUVENILE","REMNANT","OLD_DEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Length","site_seg","SEGAREA","totaldead","COLONYID"
1198,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201171506,"TIN-891 0",2.5,NA,1197
1199,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03387715,"TIN-891 0",1,NA,1198
1200,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019565105,"TIN-891 0",1,NA,1199
1201,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"TURS",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.687032544,"TIN-891 0",2.5,NA,1200
1202,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020078213,"TIN-891 0",1,NA,1201
1203,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"POCS",0,0,-1,0,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025498608,"TIN-891 0",1,NA,1202
1204,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013409967,"TIN-891 0",1,NA,1203
1205,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PSSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015099606,"TIN-891 0",1,NA,1204
1206,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PVER",0,0,0,0,85,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152141474,"TIN-891 0",2.5,NA,1205
1207,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,8,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208730554,"TIN-891 0",2.5,NA,1206
1208,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PHSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032466387,"TIN-891 0",1,NA,1207
1209,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"SCYL",0,0,-1,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049933577,"TIN-891 0",1,NA,1208
1210,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13703876,"TIN-891 0",2.5,NA,1209
1211,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015804105,"TIN-891 0",2.5,NA,1210
1212,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01741004,"TIN-891 0",2.5,NA,1211
1213,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"TURS",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253174435,"TIN-891 0",2.5,NA,1212
1214,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067825163,"TIN-891 0",2.5,NA,1213
1215,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092531671,"TIN-891 0",2.5,NA,1214
1216,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,7,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14750118,"TIN-891 0",2.5,NA,1215
1217,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145549871,"TIN-891 0",2.5,NA,1216
1218,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056690828,"TIN-891 0",2.5,NA,1217
1219,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"GEDW",0,0,0,0,45,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074461308,"TIN-891 0",2.5,NA,1218
1220,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"GEDW",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075890249,"TIN-891 0",2.5,NA,1219
1221,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"FMAT",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087419802,"TIN-891 0",2.5,NA,1220
1222,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114946992,"TIN-891 0",2.5,NA,1221
1223,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"GEDW",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055154742,"TIN-891 0",2.5,NA,1222
1224,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027690842,"TIN-891 0",2.5,NA,1223
1225,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PHSP",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197025278,"TIN-891 0",2.5,NA,1224
1226,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"TURS",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113206908,"TIN-891 0",2.5,NA,1225
1227,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069496035,"TIN-891 0",2.5,NA,1226
1228,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PPRO",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051512225,"TIN-891 0",2.5,NA,1227
1229,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,90,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1678991,"TIN-891 0",2.5,NA,1228
1230,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"FAVS",0,0,0,0,10,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059587213,"TIN-891 0",2.5,NA,1229
1231,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,1,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066161441,"TIN-891 0",2.5,NA,1230
1232,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,10,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050639682,"TIN-891 0",2.5,NA,1231
1233,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"STYS",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061299008,"TIN-891 0",2.5,NA,1232
1234,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130554461,"TIN-891 0",2.5,NA,1233
1235,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PVAR",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031317901,"TIN-891 0",1,NA,1234
1236,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019373037,"TIN-891 0",1,NA,1235
1237,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027423015,"TIN-891 0",1,NA,1236
1238,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"POCS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022972204,"TIN-891 0",1,NA,1237
1239,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029761803,"TIN-891 0",1,NA,1238
1240,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008563029,"TIN-891 0",1,NA,1239
1241,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010577577,"TIN-891 0",1,NA,1240
1242,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PMAL",0,0,0,0,40,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083910691,"TIN-891 0",2.5,NA,1241
1243,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"TURS",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252217972,"TIN-891 0",2.5,NA,1242
1244,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101172475,"TIN-891 0",2.5,NA,1243
1245,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"CYPS",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066235721,"TIN-891 0",2.5,NA,1244
1246,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"FMAT",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087750867,"TIN-891 0",2.5,NA,1245
1247,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,2,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077261174,"TIN-891 0",2.5,NA,1246
1248,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08932275,"TIN-891 0",2.5,NA,1247
1249,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"POSP",0,0,0,0,55,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047836491,"TIN-891 0",2.5,NA,1248
1250,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"STYS",0,0,-1,0,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049185253,"TIN-891 0",1,NA,1249
1251,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047263692,"TIN-891 0",1,NA,1250
1252,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162927872,"TIN-891 0",2.5,NA,1251
1253,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"GONS",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015882163,"TIN-891 0",1,NA,1252
1254,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014736023,"TIN-891 0",1,NA,1253
1255,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ECHL",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038430676,"TIN-891 0",1,NA,1254
1256,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PCHI",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118363361,"TIN-891 0",2.5,NA,1255
1257,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"CYPS",0,0,0,0,10,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079972986,"TIN-891 0",2.5,NA,1256
1258,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012614712,"TIN-891 0",1,NA,1257
1259,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021437824,"TIN-891 0",1,NA,1258
1260,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PHSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035708181,"TIN-891 0",1,NA,1259
1261,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"GONS",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017194941,"TIN-891 0",1,NA,1260
1262,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03524707,"TIN-891 0",1,NA,1261
1263,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013984452,"TIN-891 0",1,NA,1262
1264,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,7,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124473268,"TIN-891 0",2.5,NA,1263
1265,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008282662,"TIN-891 0",1,NA,1264
1266,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PHSP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060041589,"TIN-891 0",2.5,NA,1265
1267,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032943294,"TIN-891 0",1,NA,1266
1268,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"LEPT",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028100812,"TIN-891 0",1,NA,1267
1269,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"ASSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012163456,"TIN-891 0",1,NA,1268
1270,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02900248,"TIN-891 0",1,NA,1269
1271,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012153739,"TIN-891 0",1,NA,1270
1272,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"LPUR",0,0,0,0,65,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085544981,"TIN-891 0",2.5,NA,1271
1273,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037561186,"TIN-891 0",1,NA,1272
1274,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PSSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026868278,"TIN-891 0",1,NA,1273
1275,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115013825,"TIN-891 0",2.5,NA,1274
1276,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"PLOB",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306472842,"TIN-891 0",2.5,NA,1275
1277,"JC",2022,"RA2201","TIN-891","A","0",2.5,1,0,"AMYR",0,0,0,0,55,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050788912,"TIN-891 0",2.5,NA,1276
1278,"JC",2022,"RA2201","TIN-891","A","0",1,1,0,"PHSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011687986,"TIN-891 0",1,NA,1277
1279,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"AMYR",0,0,0,-1,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047712911,"TIN-891 5",2.5,NA,1278
1280,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"FAVS",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054113094,"TIN-891 5",2.5,NA,1279
1281,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"AMYR",0,0,0,0,35,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088814953,"TIN-891 5",2.5,NA,1280
1282,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"PLOB",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050711951,"TIN-891 5",2.5,NA,1281
1283,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"PCHI",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110352787,"TIN-891 5",2.5,NA,1282
1284,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"TURS",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375569279,"TIN-891 5",2.5,NA,1283
1285,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"TURS",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093106561,"TIN-891 5",2.5,NA,1284
1286,"JC",2022,"RA2201","TIN-891","A","5",1,1,0,"GONS",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046677907,"TIN-891 5",1,NA,1285
1287,"JC",2022,"RA2201","TIN-891","A","5",1,1,0,"ASSP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04097983,"TIN-891 5",1,NA,1286
1288,"JC",2022,"RA2201","TIN-891","A","5",1,1,0,"PAVS",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040545865,"TIN-891 5",1,NA,1287
1289,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"FMAT",0,0,0,0,30,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083425815,"TIN-891 5",2.5,NA,1288
1290,"JC",2022,"RA2201","TIN-891","A","5",1,1,0,"FASP",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023625291,"TIN-891 5",1,NA,1289
1291,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"PCHI",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101935205,"TIN-891 5",2.5,NA,1290
1292,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"ACUR",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151422002,"TIN-891 5",2.5,NA,1291
1293,"JC",2022,"RA2201","TIN-891","A","5",2.5,1,0,"POSP",0,0,0,0,20,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10104013,"TIN-891 5",2.5,NA,1292
1294,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099944098,"TIN-830 0",2.5,NA,1293
1295,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"LPUR",0,0,-1,-1,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034394194,"TIN-830 0",2.5,NA,1294
1296,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25699119,"TIN-830 0",2.5,NA,1295
1297,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"POSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087765101,"TIN-830 0",2.5,NA,1296
1298,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15392371,"TIN-830 0",2.5,NA,1297
1299,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150076415,"TIN-830 0",2.5,NA,1298
1300,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059136037,"TIN-830 0",2.5,NA,1299
1301,"NBO",2022,"RA2201","TIN-830","A","0",1,1,0,"MOSP",0,0,-1,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03406959,"TIN-830 0",1,NA,1300
1302,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339481345,"TIN-830 0",2.5,NA,1301
1303,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255561807,"TIN-830 0",2.5,NA,1302
1304,"NBO",2022,"RA2201","TIN-830","A","0",1,1,0,"GEDW",0,0,-1,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028852595,"TIN-830 0",1,NA,1303
1305,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,-1,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01389342,"TIN-830 0",2.5,NA,1304
1306,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,-1,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016838654,"TIN-830 0",2.5,NA,1305
1307,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"GEDW",0,0,0,-1,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066407211,"TIN-830 0",2.5,NA,1306
1308,"NBO",2022,"RA2201","TIN-830","A","0",2.5,1,0,"MOSP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243863443,"TIN-830 0",2.5,NA,1307
