"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","totaldead"
"7671","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",80,"MD","NA",0,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.092049118,"MAI-02543 15",2.5,80
"7672","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",20,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.289518013,"MAI-02543 15",2.5,20
"7673","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.152915401,"MAI-02543 15",2.5,1
"7674","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.059740271,"MAI-02543 15",2.5,0
"7675","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"SGA",15,0,"NA",0,0,"NA",0,0,0.351397795,"MAI-02543 15",2.5,10
"7676","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"TIN",5,0,"NA",0,0,"NA",0,0,0.321255162,"MAI-02543 15",2.5,5
"7677","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",40,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.297718341,"MAI-02543 15",2.5,40
"7678","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.054074485,"MAI-02543 15",2.5,0
"7679","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",50,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"DIS",1,0,"NA",0,0,0.328986459,"MAI-02543 15",2.5,50
"7680","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLUT","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.073392439,"MAI-02543 15",2.5,0
"7681","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.100562617,"MAI-02543 15",2.5,10
"7682","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.089616571,"MAI-02543 15",2.5,0
"7683","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.200925484,"MAI-02543 15",2.5,10
"7684","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",20,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.091059815,"MAI-02543 15",2.5,20
"7685","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",5,"EM","PRED",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.164884596,"MAI-02543 15",2.5,6
"7686","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PCOM","0",0,"0","0",70,"BR","FISH",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.677975493,"MAI-02543 15",2.5,73
"7687","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",50,"MD","PRED",5,"TLS",1,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.279099857,"MAI-02543 15",2.5,56
"7688","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"PRS",5,0,"NA",0,0,"NA",0,0,0.11120009,"MAI-02543 15",2.5,10
"7689","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.099623541,"MAI-02543 15",2.5,0
"7690","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",35,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.139526628,"MAI-02543 15",2.5,35
"7691","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",60,"MD","FISH",5,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.259699828,"MAI-02543 15",2.5,65
"7692","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.056323529,"MAI-02543 15",2.5,0
"7693","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072512207,"MAI-02543 15",2.5,1
"7694","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"SGA",10,0,"NA",0,0,"NA",0,0,0.121425904,"MAI-02543 15",2.5,1
"7695","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"DIS",10,0,"ALG",1,0,"NA",0,0,0.211754787,"MAI-02543 15",2.5,10
"7696","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.139824175,"MAI-02543 15",2.5,5
"7697","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072978421,"MAI-02543 15",2.5,0
"7698","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",40,"MD","NA",0,"NA",0,"NA",0,"SGA",1,0,"PRS",1,0,"ALG",1,0,0.271032193,"MAI-02543 15",2.5,40
"7699","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",20,"MD","NA",0,"NA",0,"NA",0,"SGA",1,0,"ALG",1,0,"NA",0,0,0.254380051,"MAI-02543 15",2.5,20
"7700","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",99,1,"NA",0,0,"NA",0,0,0.11094706,"MAI-02543 15",2.5,1
"7701","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.08367413,"MAI-02543 15",2.5,1
"7702","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PMEA","0",0,"0","0",0,"KN","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.056443689,"MAI-02543 15",2.5,0
"7703","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.172211643,"MAI-02543 15",2.5,5
"7704","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"MD","NA",0,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.234553299,"MAI-02543 15",2.5,0
"7705","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.136052416,"MAI-02543 15",2.5,0
"7706","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",20,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.360739491,"MAI-02543 15",2.5,20
"7707","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MCAP","0",0,"0","0",90,"EF","NA",0,"NA",0,"NA",0,"BLE",10,3,"NA",0,0,"NA",0,0,0.055103266,"MAI-02543 15",2.5,90
"7708","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",40,"EM","NA",0,"NA",0,"NA",0,"BLE",10,3,"NA",0,0,"NA",0,0,0.166438246,"MAI-02543 15",2.5,40
"7709","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PCOM","0",0,"0","0",50,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.316991057,"MAI-02543 15",2.5,50
"7710","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MPAT","0",0,"0","0",1,"EM","FISH",1,"NA",0,"NA",0,"BLE",99,1,"NA",0,0,"NA",0,0,0.131108887,"MAI-02543 15",2.5,2
"7711","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",3,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.250285038,"MAI-02543 15",2.5,3
"7712","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",35,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.174387212,"MAI-02543 15",2.5,35
"7713","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","POSP","0",0,"0","0",1,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.082149376,"MAI-02543 15",2.5,1
"7714","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MCAP","0",0,"0","0",10,"EF","NA",0,"NA",0,"NA",0,"BLE",90,3,"NA",0,0,"NA",0,0,0.101019454,"MAI-02543 15",2.5,10
"7715","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",55,"MD","NA",0,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.198387525,"MAI-02543 15",2.5,55
"7716","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MCAP","0",0,"0","0",40,"EF","NA",0,"NA",0,"NA",0,"BLE",60,3,"NA",0,0,"NA",0,0,0.061893456,"MAI-02543 15",2.5,40
"7717","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",40,"MD","NA",0,"NA",0,"NA",0,"SGA",1,0,"ALG",1,0,"NA",0,0,0.409378467,"MAI-02543 15",2.5,40
"7718","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MCAP","0",0,"0","0",50,"EM","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.277147072,"MAI-02543 15",2.5,50
"7719","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",50,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.176561037,"MAI-02543 15",2.5,50
"7720","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.084960284,"MAI-02543 15",2.5,10
"7721","MSL",2019,"SE1902","MAI-02543","A","15",2.5,1,"0","MCAP","0",0,"0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.234817908,"MAI-02543 15",2.5,50
"7722","MSL",2019,"SE1902","MAI-02543","A","5",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012658989,"MAI-02543 5",1,0
"7723","MSL",2019,"SE1902","MAI-02543","A","10",2.5,1,"0","MPAT","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.051809651,"MAI-02543 10",2.5,5
"7724","MSL",2019,"SE1902","MAI-02543","A","10",1,1,"0","POSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.016604819,"MAI-02543 10",1,0
"7725","MSL",2019,"SE1902","MAI-02543","A","10",1,1,"0","MPAT","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.016378339,"MAI-02543 10",1,0
"7726","MSL",2019,"SE1902","MAI-02543","A","10",1,1,"0","MOSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.043651575,"MAI-02543 10",1,0
"7727","CSC",2019,"SE1902","MAI-02543","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012355565,"MAI-02543 0",1,0
"7728","CSC",2019,"SE1902","MAI-02543","A","0",1,1,"0","POSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.010761505,"MAI-02543 0",1,0
"7729","CSC",2019,"SE1902","MAI-02543","A","10",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012093386,"MAI-02543 10",1,0
"7730","CSC",2019,"SE1902","MAI-02543","A","10",1,1,"0","UNKN","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.006397655,"MAI-02543 10",1,0
"7731","CSC",2019,"SE1902","MAI-02543","A","10",2.5,1,"0","MCAP","0",0,"0","0",30,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.051590405,"MAI-02543 10",2.5,30
"7732","CSC",2019,"SE1902","MAI-02543","A","10",1,1,"0","MCAP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.026803359,"MAI-02543 10",1,0
"7733","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","POSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.032925673,"MAI-02544 0",1,0
"7734","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.034294023,"MAI-02544 0",1,0
"7735","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.037236139,"MAI-02544 0",1,0
"7736","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.01815957,"MAI-02544 0",1,0
"7737","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","UNKN","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.022014541,"MAI-02544 0",1,0
"7738","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","MPAT","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.013803261,"MAI-02544 0",1,0
"7739","MSL",2019,"SE1902","MAI-02544","A","0",2.5,1,"0","PMEA","0",0,"0","0",0,"BR","PRED",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.176263922,"MAI-02544 0",2.5,1
"7740","MSL",2019,"SE1902","MAI-02544","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.040909901,"MAI-02544 0",1,0
"7741","MSL",2019,"SE1902","MAI-02544","A","5",2.5,1,"0","PMEA","0",0,"0","0",0,"BR","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.130381017,"MAI-02544 5",2.5,1
"7742","MSL",2019,"SE1902","MAI-02544","A","5",2.5,1,"0","PLOB","0",0,"0","0",1,"EM","FISH",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.13588278,"MAI-02544 5",2.5,4
"7743","MSL",2019,"SE1902","MAI-02544","A","5",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.031937751,"MAI-02544 5",1,0
"7744","MSL",2019,"SE1902","MAI-02544","A","5",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.023945354,"MAI-02544 5",1,0
"7745","MSL",2019,"SE1902","MAI-02544","A","5",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.040883248,"MAI-02544 5",1,0
"7746","MSL",2019,"SE1902","MAI-02544","A","5",1,1,"0","PMEA","0",-1,"0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.03068045,"MAI-02544 5",1,0
"7747","MSL",2019,"SE1902","MAI-02544","A","5",2.5,1,"0","MCAP","0",0,"0","0",70,"EF","NA",0,"NA",0,"NA",0,"BLE",10,1,"NA",0,0,"NA",0,0,0.573107188,"MAI-02544 5",2.5,70
"7748","MSL",2019,"SE1902","MAI-02544","A","5",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.024423759,"MAI-02544 5",1,0
"7749","MSL",2019,"SE1902","MAI-02544","A","5",2.5,1,"0","PLOB","0",0,"0","0",40,"EM","FISH",3,"NA",0,"NA",0,"ALG",5,0,"NA",0,0,"NA",0,0,0.252661374,"MAI-02544 5",2.5,43
"7750","MSL",2019,"SE1902","MAI-02544","A","5",2.5,1,"0","PLOB","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.080321853,"MAI-02544 5",2.5,5
"7751","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PLOB","0",0,"0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050015697,"MAI-02544 10",2.5,5
"7752","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PLOB","0",0,"0","0",3,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.103395261,"MAI-02544 10",2.5,4
"7753","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PLOB","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.104822373,"MAI-02544 10",2.5,0
"7754","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PMEA","0",0,"0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.239380283,"MAI-02544 10",2.5,0
"7755","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PLOB","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"DIS",50,0,"NA",0,0,"NA",0,0,0.091012363,"MAI-02544 10",2.5,0
"7756","MSL",2019,"SE1902","MAI-02544","A","10",2.5,1,"0","PMEA","0",0,"0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.135024479,"MAI-02544 10",2.5,0
"7757","CSC",2019,"SE1902","MAI-02544","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.015754364,"MAI-02544 0",1,0
"7758","CSC",2019,"SE1902","MAI-02544","A","5",1,1,"0","POSP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.01231097,"MAI-02544 5",1,0
"7759","CSC",2019,"SE1902","MAI-02544","A","5",1,1,"0","UNKN","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.014610271,"MAI-02544 5",1,0
"7760","CSC",2019,"SE1902","MAI-02544","A","5",1,1,"0","POSP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.012020815,"MAI-02544 5",1,0
"7761","CSC",2019,"SE1902","MAI-02544","A","10",1,1,"0","POSP","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.027327093,"MAI-02544 10",1,0
"7762","CSC",2019,"SE1902","MAI-02544","A","10",1,1,"0","POSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.00987927,"MAI-02544 10",1,0
"7763","MSL",2019,"SE1902","MAI-02546","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.045045755,"MAI-02546 0",1,0
"7764","MSL",2019,"SE1902","MAI-02546","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.025365331,"MAI-02546 0",1,0
"7765","MSL",2019,"SE1902","MAI-02546","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.015316005,"MAI-02546 0",1,0
"7766","MSL",2019,"SE1902","MAI-02546","A","0",2.5,1,"0","PLOB","0",0,"0","0",70,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.242082506,"MAI-02546 0",2.5,70
"7767","MSL",2019,"SE1902","MAI-02546","A","0",2.5,1,"0","MCAP","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.052355134,"MAI-02546 0",2.5,0
"7768","MSL",2019,"SE1902","MAI-02546","A","0",2.5,1,"0","PLOB","0",0,"0","0",30,"EM","NA",0,"NA",0,"NA",0,"BLE",30,2,"NA",0,0,"NA",0,0,0.189644431,"MAI-02546 0",2.5,30
"7769","MSL",2019,"SE1902","MAI-02546","A","0",1,1,"0","PLOB","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.030066593,"MAI-02546 0",1,0
"7770","MSL",2019,"SE1902","MAI-02546","A","0",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.028202836,"MAI-02546 0",1,0
"7771","MSL",2019,"SE1902","MAI-02546","A","0",2.5,1,"0","PLOB","0",0,"0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.109001376,"MAI-02546 0",2.5,1
"7772","MSL",2019,"SE1902","MAI-02546","A","0",2.5,1,"0","MCAP","0",0,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.059286423,"MAI-02546 0",2.5,0
"7773","MSL",2019,"SE1902","MAI-02546","A","5",1,1,"-1"," ","0",-1,"0","0",0," ","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.002416609,"MAI-02546 5",1,0
"7774","MSL",2019,"SE1902","MAI-02546","A","5",2.5,1,"0","MCAP","0",0,"0","0",65,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.318701506,"MAI-02546 5",2.5,65
"7775","MSL",2019,"SE1902","MAI-02546","A","5",2.5,1,"0","PLOB","0",0,"0","0",5,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.107799861,"MAI-02546 5",2.5,5
"7776","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.037569269,"MAI-02546 10",1,0
"7777","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","PLOB","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.049884366,"MAI-02546 10",1,0
"7778","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","MCAP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.022005681,"MAI-02546 10",1,0
"7779","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","PLOB","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.036204972,"MAI-02546 10",1,0
"7780","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","PLOB","0",-1,"0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.022895414,"MAI-02546 10",1,0
"7781","MSL",2019,"SE1902","MAI-02546","A","10",1,1,"0","MOSP","0",-1,"0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.048135331,"MAI-02546 10",1,0
"7782","MSL",2019,"SE1902","MAI-02546","A","10",2.5,1,"0","PLOB","0",0,"0","0",5,"EM","OVRG",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.197558423,"MAI-02546 10",2.5,6
"7783","MSL",2019,"SE1902","MAI-02546","A","10",2.5,1,"0","PLOB","0",0,"0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.139679204,"MAI-02546 10",2.5,10
"7784","MSL",2019,"SE1902","MAI-02546","A","10",2.5,1,"0","PLOB","0",0,"0","0",1,"EF","GAST",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.104267061,"MAI-02546 10",2.5,2
"7785","MSL",2019,"SE1902","MAI-02546","A","10",2.5,1,"0","PLOB","0",0,"0","0",10,"EM","TLS",30,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.071181248,"MAI-02546 10",2.5,40
