OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLDDEAD,MORPH_CODE,JUV_SUBSTRATE,RDCAUSE_1,RD_1,RDCAUSE_2,RD_2,RDCAUSE_3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Mosaic_Issues,Shape_Length
8595,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.066375447660713
8596,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,GAST,2,,,,,,,,,,,,,,,0.166151557454584
8597,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.137161655407377
8598,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,PNIE,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.057476605010261
8599,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,30,EM,,,,,,,,,,,,,,,,,,0.149745818042372
8600,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,8,EM,,,,,,,,,,,,,,,,,,0.054294936428158
8601,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.063453288389083
8602,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.484975639007410
8603,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,PLOB,0,0,0,0,2,PL,,,,,,,,,,,,,,,,,,0.775663070857556
8604,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,50,BR,,,,,,,,,,,,,,,,,,0.262068025158387
8605,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,FO,,,,,,,,,,,,,,,,,,0.208645369050198
8606,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051006862429478
8607,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.057720012778336
8608,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.078172243879698
8609,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.070761924676598
8610,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,PMVC,0,0,0,0,90,BR,,,,,,,,,,,,,,,,,,0.110758521177187
8611,JC,2023,RA2301,SWA-989,A,0,2.5000000,1.0000000,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,,,0.302455287228562
8612,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.090568095584354
8613,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.291984468255995
8614,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFH,,,,,,,,,,,,,,,,,0.035937723525372
8615,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.036839246189103
8616,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CCAR,,,,,,,,,,,,,,,,,0.034001911957991
8617,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.024010413707501
8618,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PNIE,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.085071793171112
8619,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.102306842224851
8620,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.050473855288898
8621,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051119174278454
8622,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,1,FR,,,,,,,,,,,,,,,,,,0.054473845839397
8623,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,2,MD,,,,,,,,,,,,,,,,,,0.318495855383018
8624,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.056170188560456
8625,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051522809726948
8626,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.059545109138631
8627,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.060949897596516
8628,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,25,EM,,,,,,,,,,,,,,,,,,0.330388649368970
8629,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,8,EM,,PRED,3,,,,,,,,,,,,,,,0.359031266125537
8630,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,40,EM,,,,,,,,,,,,,,,,,,0.157196851198871
8631,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,50,MD,,,,,,,,,,,,,,,,,,0.173145545952763
8632,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,PL,,,,,,,,,,,,,,,,,,0.389845328556196
8633,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,0,PL,,,,,,,,,,,,,,,,,,0.068845987229777
8634,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.183125340867968
8635,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.055385918887251
8636,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,7,EM,,,,,,,,,,,,,,,,,,0.109825406457361
8637,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,,,0.199540798033417
8638,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,45,EM,,,,,,,,,,,,,,,,,,0.226595167963160
8639,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.037419248038212
8640,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.038324013316916
8641,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CCAR,,,,,,,,,,,,,,,,,0.043309697183367
8642,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.038269177738631
8643,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.014686048726394
8644,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.019275112533372
8645,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CORAL,,,,,,,,,,,,,,,,,0.015279397629907
8646,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,POSP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.033585859712642
8647,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CCAR,,,,,,,,,,,,,,,,,0.013871554272311
8648,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFR,,,,,,,,,,,,,,,,,0.033900590123827
8649,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.059144736970199
8650,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.130829850751374
8651,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PVAR,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.064299067149832
8652,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.055928973177363
8653,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.073105745898003
8654,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,5,PL,,,,,,,,,,,,,,,,,,0.234755808822264
8655,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,0,PL,,,,,,,,,,,,,,,,,,0.108690615744952
8656,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,3,PL,,,,,,,,,,,,,,,,,,0.304864986832980
8657,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,POSP,0,0,-1,0,,MD,TURFH,,,,,,,,,,,,,,,,,0.014894629588729
8658,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,POSP,0,0,-1,0,,MD,TURFH,,,,,,,,,,,,,,,,,0.034556764680190
8659,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,POSP,0,0,0,0,20,MD,,,,,,,,,,,,,,,,,,0.139525840170735
8660,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.070276739279827
8661,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PNIE,0,0,0,0,25,KN,,,,,,,,,,,,,,,,,,0.111335214102862
8662,JC,2023,RA2301,SWA-989,A,5,1.0000000,1.0000000,0,POCS,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.013462911665034
8663,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,MOSP,0,0,0,0,10,EM,,GAST,2,,,,,,,,,,,,,,,0.253126451146063
8664,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,1,FR,,,,,,,,,,,,,,,,,,0.071484964808506
8665,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,1,FR,,,,,,,,,,,,,,,,,,0.064532937657846
8666,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.050499999877250
8667,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051860293551577
8668,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051610269513611
8669,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.061224585443870
8670,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.055740291103309
8671,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,5,MD,,,,,,,,,,,,,,,,,,0.053011413457327
8672,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.068469335514113
8673,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.081660883642149
8674,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.053460265827684
8675,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.058312691546439
8676,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.051029794922995
8677,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,FUSP,0,0,0,0,1,FR,,,,,,,,,,,,,,,,,,0.051701547458517
8678,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,0,PL,,,,,,,,,,,,,,,,,,0.106260152996155
8679,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,2,PL,,,,,,,,,,,,,,,,,,0.257924369074162
8680,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,20,EM,,,,,,,,,,,,,,,,,,0.075305510807525
8681,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,LMYC,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.107035695209432
8682,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,25,PL,,,,,,,,,,,,,,,,,,0.300421371232838
8683,JC,2023,RA2301,SWA-989,A,5,2.5000000,1.0000000,0,PLOB,0,0,0,0,5,PL,,,,,,,,,,,,,,,,,,0.330327246956227
8684,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,PL,,FISH,1,,,,,,,,,,,,,,,0.454321472668735
8685,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,40,EM,,,,,,,,,,,,,,,,,,0.249352000832337
8686,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.062442694232943
8687,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.156250119933087
8688,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CCAH,,,,,,,,,,,,,,,,,0.030314683586372
8689,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.062109741811907
8690,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,0,BR,,,,,,,,,,,,,,,,,,0.050877107198657
8691,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,CCAH,,,,,,,,,,,,,,,,,0.035089030548792
8692,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.085836240249177
8693,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,10,FR,,,,,,,,BLE,100,2,,,,,,,,0.066035444939078
8694,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.067126149797173
8695,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,LMYC,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.013634146866102
8696,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.055790410670965
8697,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.064263597833989
8698,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.079622735790970
8699,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.050682146146602
8700,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,GAST,2,,,,,,,,,,,,,,,0.393003117464331
8701,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,2,PL,,,,,,,,,,,,,,,,,,0.917004361899707
8702,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PSSP,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.325138817615842
8703,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PSSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,,,0.176111356181337
8704,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PMVC,0,0,0,0,1,BR,,,,,,,,,,,,,,,,,,0.086032609798314
8705,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.082074662078545
8706,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,5,PL,,,,,,,,,,,,,,,,,,0.424212139585889
8707,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,MD,,,,,,,,,,,,,,,,,,0.080170318927626
8708,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.074337743640954
8709,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,0,EM,,,,,,,,,,,,,,,,,,0.065119736562216
8710,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,55,FO,,,,,,,,,,,,,,,,,,0.168268416894613
8711,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.061085594488670
8712,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.064669698710518
8713,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.056377301324892
8714,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,PL,,,,,,,,,,,,,,,,,,0.580369408529409
8715,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,2,PL,,,,,,,,,,,,,,,,,,0.276499639028830
8716,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,10,MD,,GAST,5,,,,,,,,,,,,,,,0.138008441307811
8717,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.053653890299459
8718,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.182580528586685
8719,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,25,EM,,,,,,,,,,,,,,,,,,0.309489982339196
8720,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.218942777555284
8721,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.069866802312283
8722,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PCHI,0,0,0,0,35,EM,,,,,,,,,,,,,,,,,,0.074552128228295
8723,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,LESP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.018476471853409
8724,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,TURFH,,,,,,,,,,,,,,,,,0.022067622580977
8725,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,LESP,0,0,-1,0,,EM,CCAH,,,,,,,,,,,,,,,,,0.018556938383385
8726,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,PESP,,,,,,,,,,,,,,,,,0.047376154729357
8727,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.063175073642130
8728,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.059385603845568
8729,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.051608623105940
8730,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PLOB,0,0,0,0,1,EM,,,,,,,,,,,,,,,,,,0.126238900755685
8731,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,15,EM,,,,,,,,,,,,,,,,,,0.052426328934422
8732,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,20,EM,,,,,,,,,,,,,,,,,,0.059276471202367
8733,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,PAVS,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.041792940809250
8734,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,PAVS,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.046761629198119
8735,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,,EM,,,,,,,,,,,,,,,,,,0.047945385601615
8736,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,15,KN,,,,,,,,,,,,,,,,,,0.099598896324540
8737,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.046089585920004
8738,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,20,KN,,FISH,1,,,,,,,,,,,,,,,0.355517229932298
8739,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,,,0.129009843989185
8740,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,10,EM,,,,,,,,,,,,,,,,,,0.133309600994792
8741,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PCHI,0,0,0,0,20,EM,,,,,,,,,,,,,,,,,,0.050931325979161
8742,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,SPIS,0,0,0,0,60,BR,,,,,,,,,,,,,,,,,,0.140319528426329
8743,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,2,FR,,,,,,,,,,,,,,,,,,0.079701568950627
8744,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,8,FR,,,,,,,,,,,,,,,,,,0.097861177387520
8745,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.060201329066263
8746,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,5,KN,,,,,,,,,,,,,,,,,,0.097048133108203
8747,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,30,KN,,,,,,,,,,,,,,,,,,0.102844835003410
8748,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.058823889372362
8749,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.066586859781510
8750,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.062600319337873
8751,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.059186569618160
8752,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.071198103167412
8753,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,FUSP,0,0,0,0,0,FR,,,,,,,,,,,,,,,,,,0.101227762918093
8754,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,,,0.130643980746941
8755,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,75,EM,,,,,,,,,,,,,,,,,,0.068759290167880
8756,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,LMYC,0,0,-1,0,,EM,TURFH,,,,,,,,,,,,,,,,,0.042460569714284
8757,JC,2023,RA2301,SWA-989,A,10,1.0000000,1.0000000,0,FUSP,0,0,-1,0,,FR,PESP,,,,,,,,,,,,,,,,,0.013320660444979
8758,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,LMYC,0,0,0,0,2,EM,,,,,,,,,,,,,,,,,,0.091260177634652
8759,JC,2023,RA2301,SWA-989,A,10,2.5000000,1.0000000,0,PNIE,0,0,0,0,335,KN,,,,,,,,,,,,,,,,,,0.196766790804863
8760,IGB,2023,RA2301,SWA-995,A,0,2.5000000,1.0000000,,PDUE,,0,0,0,3,ML,,GAST,2,,,,,,,,,,,,,,,0.238640503493442
8761,IGB,2023,RA2301,SWA-995,A,0,2.5000000,1.0000000,,PLOB,,0,0,0,3,MD,,,,,,,,,,,,,,,,,,0.120498381548506
